ID,SMILES_chiral,SMARTS,Proportion,Counts,MW,HBA,HBD,LOGP,TPSA,RB
COCONUT_fragments_2355,CCc1cc(=O)oc2c(C)cccc12,[#6]-[#6]-[#6]1:[#6]:[#6](=[#8]):[#8]:[#6]2:[#6](-[#6]):[#6]:[#6]:[#6]:[#6]:1:2,0.01,78.0,188.083729624,2,0,2.663820000000001,30.21,1
COCONUT_fragments_2356,O=CC(CO)c1ccccc1,[#8]=[#6]-[#6](-[#6]-[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,78.0,150.06807956,2,1,0.9614,37.3,3
COCONUT_fragments_2357,COc1ccc(C=CC=O)cc1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#6]-[#6]=[#8]):[#6]:[#6]:1,0.01,78.0,162.06807956,2,0,1.9073,26.3,3
COCONUT_fragments_2367,O=Cc1cc(Br)c[nH]1,[#8]=[#6]-[#6]1:[#6]:[#6](-[#35]):[#6]:[#7H]:1,0.01,77.0,172.947625848,1,1,1.5896999999999997,32.86,1
COCONUT_fragments_2370,CC#CC#CC=CC,[#6]-[#6]#[#6]-[#6]#[#6]-[#6]=[#6]-[#6],0.01,77.0,104.062600256,0,0,1.5892,0.0,0
COCONUT_fragments_2373,CC[C@H](C)C=C(C)C,[#6]-[#6]-[#6@H](-[#6])-[#6]=[#6](-[#6])-[#6],0.01,77.0,112.125200512,0,0,2.9987000000000013,0.0,2
COCONUT_fragments_2374,COc1ccc(N)c(OC)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#7]):[#6](-[#8]-[#6]):[#6]:1,0.01,77.0,153.078978592,3,1,1.2859999999999998,44.48,2
COCONUT_fragments_2375,C/C=C1/COC=C(C=O)[C@H]1CC=O,[#6]/[#6]=[#6]1/[#6]-[#8]-[#6]=[#6](-[#6]=[#8])-[#6@H]-1-[#6]-[#6]=[#8],0.01,77.0,180.078644244,3,0,1.2509,43.370000000000005,3
COCONUT_fragments_2381,CC(=CC=O)CCO,[#6]-[#6](=[#6]-[#6]=[#8])-[#6]-[#6]-[#8],0.01,77.0,114.06807956,2,1,0.514,37.3,3
COCONUT_fragments_2382,OCc1cccc(O)c1,[#8]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1,0.01,77.0,124.052429496,2,2,0.8844999999999998,40.46,1
COCONUT_fragments_2395,C[C@@H]1O[C@]1(C)C=O,[#6]-[#6@@H]1-[#8]-[#6@]-1(-[#6])-[#6]=[#8],0.01,76.0,100.052429496,2,0,0.3627,29.6,1
COCONUT_fragments_2400,Cc1cc(=O)cco1,[#6]-[#6]1:[#6]:[#6](=[#8]):[#6]:[#6]:[#8]:1,0.01,76.0,110.036779432,2,0,0.9482199999999998,30.21,0
COCONUT_fragments_2404,NCCCc1ccccc1,[#7]-[#6]-[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,76.0,135.104799416,1,1,1.5779,26.02,3
COCONUT_fragments_2407,Cc1ccc(OC(C)C)cc1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]-[#6](-[#6])-[#6]):[#6]:[#6]:1,0.01,76.0,150.104465068,1,0,2.782220000000001,9.23,2
COCONUT_fragments_2412,NCC(Cl)(Cl)Cl,[#7]-[#6]-[#6](-[#17])(-[#17])-[#17],0.01,76.0,146.940932168,1,1,1.3153,26.02,0
COCONUT_fragments_2413,CC(C)[C@H]1CC[C@@H](C)C[C@H]1O,[#6]-[#6](-[#6])-[#6@H]1-[#6]-[#6]-[#6@@H](-[#6])-[#6]-[#6@H]-1-[#8],0.01,76.0,156.15141526,1,1,2.439500000000001,20.23,1
COCONUT_fragments_2414,CCc1cc(=O)oc2ccccc12,[#6]-[#6]-[#6]1:[#6]:[#6](=[#8]):[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,76.0,174.06807956,2,0,2.3554000000000004,30.21,1
COCONUT_fragments_2417,c1ccc2c(c1)NC1(CCNCC1)c1cccn1-2,[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]-[#6]1(-[#6]-[#6]-[#7]-[#6]-[#6]-1)-[#6]1:[#6]:[#6]:[#6]:[#7]:1-2,0.01,76.0,239.142247544,3,2,2.4815000000000005,28.99,0
COCONUT_fragments_2422,CCCCOC(C)=O,[#6]-[#6]-[#6]-[#6]-[#8]-[#6](-[#6])=[#8],0.01,75.0,116.083729624,2,0,1.3496,26.3,3
COCONUT_fragments_2437,C[C@@H]1OCC[C@@H](O)[C@@H]1O,[#6]-[#6@@H]1-[#8]-[#6]-[#6]-[#6@@H](-[#8])-[#6@@H]-1-[#8],0.01,75.0,132.078644244,3,2,-0.483,49.69,0
COCONUT_fragments_2443,O=CC1CCCNC1,[#8]=[#6]-[#6]1-[#6]-[#6]-[#6]-[#7]-[#6]-1,0.01,75.0,113.084063972,2,1,0.1848999999999999,29.1,1
COCONUT_fragments_2456,C[C@@H]1OCC[C@H]1O,[#6]-[#6@@H]1-[#8]-[#6]-[#6]-[#6@H]-1-[#8],0.01,74.0,102.06807956,2,1,0.1560999999999999,29.46,0
COCONUT_fragments_2459,Cn1cnc2cc(N)ccc21,[#6]-[#7]1:[#6]:[#7]:[#6]2:[#6]:[#6](-[#7]):[#6]:[#6]:[#6]:1:2,0.01,74.0,147.079647288,3,1,1.1555,43.84,0
COCONUT_fragments_2463,CCn1cc(C)c2cc(OC)ccc21,[#6]-[#6]-[#7]1:[#6]:[#6](-[#6]):[#6]2:[#6]:[#6](-[#8]-[#6]):[#6]:[#6]:[#6]:1:2,0.01,74.0,189.1153641,2,0,2.978220000000001,14.16,2
COCONUT_fragments_2469,CCN(CC)CC,[#6]-[#6]-[#7](-[#6]-[#6])-[#6]-[#6],0.01,74.0,101.12044948,1,0,1.3481,3.24,3
COCONUT_fragments_2470,Cc1c(CCC=O)c(=O)oc2c(C)cccc12,[#6]-[#6]1:[#6](-[#6]-[#6]-[#6]=[#8]):[#6](=[#8]):[#8]:[#6]2:[#6](-[#6]):[#6]:[#6]:[#6]:[#6]:1:2,0.01,74.0,230.094294308,3,0,2.541340000000001,47.28,3
COCONUT_fragments_2472,CC[C@@H]1CC[C@H](O)C(C=O)O1,[#6]-[#6]-[#6@@H]1-[#6]-[#6]-[#6@H](-[#8])-[#6](-[#6]=[#8])-[#8]-1,0.01,74.0,158.094294308,3,1,0.5037999999999998,46.53,2
COCONUT_fragments_2473,CC1(C)O[C@]23C[C@H]1C[C@H](O)[C@]2(C)CCC[C@]3(C)O,[#6]-[#6]1(-[#6])-[#8]-[#6@]23-[#6]-[#6@H]-1-[#6]-[#6@H](-[#8])-[#6@]-2(-[#6])-[#6]-[#6]-[#6]-[#6@]-3(-[#6])-[#8],0.01,74.0,254.188194692,3,2,2.2461000000000007,49.69,0
COCONUT_fragments_2475,OC[C@H]1OCCC[C@H]1O,[#8]-[#6]-[#6@H]1-[#8]-[#6]-[#6]-[#6]-[#6@H]-1-[#8],0.01,74.0,132.078644244,3,2,-0.4814000000000002,49.69,1
COCONUT_fragments_2476,O=c1oc2ccccc2c2ccccc12,[#8]=[#6]1:[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,74.0,196.052429496,2,0,2.946200000000001,30.21,0
COCONUT_fragments_2481,CC1(C)CCc2c(ccc3ccc(=O)oc23)O1,[#6]-[#6]1(-[#6])-[#6]-[#6]-[#6]2:[#6](:[#6]:[#6]:[#6]3:[#6]:[#6]:[#6](=[#8]):[#8]:[#6]:2:3)-[#8]-1,0.01,74.0,230.094294308,3,0,2.896600000000001,39.44,0
COCONUT_fragments_2490,COc1ccc2ccc(=O)oc2c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6]:[#6](=[#8]):[#8]:[#6]:2:[#6]:1,0.01,73.0,176.047344116,3,0,1.8016,39.44,1
COCONUT_fragments_2497,CCOC(=O)c1ccc(N)cc1,[#6]-[#6]-[#8]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6](-[#7]):[#6]:[#6]:1,0.01,73.0,165.078978592,3,1,1.4455,52.32,2
COCONUT_fragments_2500,CC[C@@H](C)C(C)C,[#6]-[#6]-[#6@@H](-[#6])-[#6](-[#6])-[#6],0.01,73.0,100.125200512,0,0,2.688500000000001,0.0,2
COCONUT_fragments_2502,CCOC(=O)N1CCNCC1,[#6]-[#6]-[#8]-[#6](=[#8])-[#7]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,73.0,158.105527688,3,1,0.0481,41.57,1
COCONUT_fragments_2525,CC1CCC(O)CO1,[#6]-[#6]1-[#6]-[#6]-[#6](-[#8])-[#6]-[#8]-1,0.01,72.0,116.083729624,2,1,0.5462,29.46,0
COCONUT_fragments_2528,Cc1ccc(CN)cc1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]-[#7]):[#6]:[#6]:1,0.01,72.0,121.089149352,1,1,1.45372,26.02,1
COCONUT_fragments_2537,N[C@H]1CCNC(C=O)C1,[#7]-[#6@H]1-[#6]-[#6]-[#7]-[#6](-[#6]=[#8])-[#6]-1,0.01,72.0,128.094963004,3,2,-0.7354,55.12,1
COCONUT_fragments_2542,COc1cc2c(cc1OC)[C@H](C)NCC2,[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6@H](-[#6])-[#7]-[#6]-[#6]-2,0.01,72.0,207.125928784,3,1,1.9105,30.49,2
COCONUT_fragments_2546,CC(=O)Nc1ccc(N)cc1,[#6]-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6](-[#7]):[#6]:[#6]:1,0.01,71.0,150.07931294,2,2,1.2271999999999998,55.120000000000005,1
COCONUT_fragments_2553,CC#CC#CC#CC,[#6]-[#6]#[#6]-[#6]#[#6]-[#6]#[#6]-[#6],0.01,71.0,102.046950192,0,0,1.0364,0.0,0
COCONUT_fragments_2556,N#CCc1ccccc1,[#7]#[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,71.0,117.057849224,1,0,1.75268,23.79,1
COCONUT_fragments_2565,Cc1ccc2c3c(c(=O)oc2c1)CCC3,[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6]3:[#6](:[#6](=[#8]):[#8]:[#6]:2:[#6]:1)-[#6]-[#6]-[#6]-3,0.01,71.0,200.083729624,2,0,2.5901200000000006,30.21,0
COCONUT_fragments_2567,N[C@@H]1CC[C@@H](CO)OC1,[#7]-[#6@@H]1-[#6]-[#6]-[#6@@H](-[#6]-[#8])-[#8]-[#6]-1,0.01,71.0,131.094628656,3,2,-0.5150000000000001,55.48,1
COCONUT_fragments_2573,O=Cc1cc(Br)c(Br)[nH]1,[#8]=[#6]-[#6]1:[#6]:[#6](-[#35]):[#6](-[#35]):[#7H]:1,0.01,71.0,250.858137916,1,1,2.3522,32.86,1
COCONUT_fragments_2575,CCOC(=O)c1coc2ccccc12,[#6]-[#6]-[#8]-[#6](=[#8])-[#6]1:[#6]:[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,70.0,190.06299418,3,0,2.6095000000000006,39.44,2
COCONUT_fragments_2576,Nc1cccc(O)c1,[#7]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1,0.01,70.0,109.052763844,2,2,0.9744,46.25,0
COCONUT_fragments_2578,Cc1ccc(C)c(C)c1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6](-[#6]):[#6]:1,0.01,70.0,120.093900384,0,0,2.611860000000001,0.0,0
COCONUT_fragments_2583,O=c1oc2ccccc2c2c1CCCC2,[#8]=[#6]1:[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#6]2:[#6]:1-[#6]-[#6]-[#6]-[#6]-2,0.01,70.0,200.083729624,2,0,2.671800000000001,30.21,0
COCONUT_fragments_2602,OCCc1ccccc1,[#8]-[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,70.0,122.07316494,1,1,1.2214,20.23,2
COCONUT_fragments_2603,CC(=O)Nc1ccccc1C=O,[#6]-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#8],0.01,70.0,163.063328528,2,1,1.4574999999999998,46.17,2
COCONUT_fragments_2615,CCC/C(C)=C/CO,[#6]-[#6]-[#6]/[#6](-[#6])=[#6]/[#6]-[#8],0.01,69.0,114.104465068,1,1,1.7251,20.23,3
COCONUT_fragments_2625,C[C@@H]1CCCC[C@H]1N,[#6]-[#6@@H]1-[#6]-[#6]-[#6]-[#6]-[#6@H]-1-[#7],0.01,69.0,113.12044948,1,1,1.5238,26.02,0
COCONUT_fragments_2627,C[C@H]1CCCC[C@H]1N,[#6]-[#6@H]1-[#6]-[#6]-[#6]-[#6]-[#6@H]-1-[#7],0.01,69.0,113.12044948,1,1,1.5238,26.02,0
COCONUT_fragments_2628,CC(=O)Oc1ccccc1O,[#6]-[#6](=[#8])-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8],0.01,69.0,152.047344116,3,1,1.3175,46.53,1
COCONUT_fragments_2632,C[C@@H]1C[C@H](O)[C@H](O)CO1,[#6]-[#6@@H]1-[#6]-[#6@H](-[#8])-[#6@H](-[#8])-[#6]-[#8]-1,0.01,69.0,132.078644244,3,2,-0.4830000000000001,49.69,0
COCONUT_fragments_2633,CCC(C)C(=O)O,[#6]-[#6]-[#6](-[#6])-[#6](=[#8])-[#8],0.01,69.0,102.06807956,1,1,1.1171,37.3,2
COCONUT_fragments_2643,O=Cc1cc(=O)c2ccccc2o1,[#8]=[#6]-[#6]1:[#6]:[#6](=[#8]):[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#8]:1,0.01,69.0,174.031694052,3,0,1.6055,47.28,1
COCONUT_fragments_2646,CC(=O)OCc1ccccc1,[#6]-[#6](=[#8])-[#8]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,69.0,150.06807956,2,0,1.7496999999999998,26.3,2
COCONUT_fragments_2648,CC(=O)NCCc1c[nH]c2ccccc12,[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]1:[#6]:[#7H]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,68.0,202.110613068,1,2,1.8465,44.89,3
COCONUT_fragments_2650,Cc1ccc2ccc(=O)oc2c1,[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6]:[#6](=[#8]):[#8]:[#6]:2:[#6]:1,0.01,68.0,160.052429496,2,0,2.10142,30.21,0
COCONUT_fragments_2652,O=c1ccc2cc(Cl)ccc2o1,[#8]=[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6](-[#17]):[#6]:[#6]:[#6]:2:[#8]:1,0.01,68.0,179.99780708,2,0,2.446400000000001,30.21,0
COCONUT_fragments_2656,O=S1(=O)CCCC1,[#8]=[#16]1(=[#8])-[#6]-[#6]-[#6]-[#6]-1,0.01,68.0,120.024500496,2,0,0.195,34.14,0
COCONUT_fragments_2661,NC(C=O)Cc1ccc(Cl)cc1,[#7]-[#6](-[#6]=[#8])-[#6]-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1,0.01,68.0,183.04509162,2,1,1.4086999999999996,43.09,3
COCONUT_fragments_2665,CC1(C)C[C@H](O)C[C@@](C)(O)C1,[#6]-[#6]1(-[#6])-[#6]-[#6@H](-[#8])-[#6]-[#6@@](-[#6])(-[#8])-[#6]-1,0.01,68.0,158.130679816,2,2,1.3084,40.46,0
COCONUT_fragments_2671,C[C@H]1C[C@@H]2CCN1C[C@@H]2c1ccnn1C,[#6]-[#6@H]1-[#6]-[#6@@H]2-[#6]-[#6]-[#7]-1-[#6]-[#6@@H]-2-[#6]1:[#6]:[#6]:[#7]:[#7]:1-[#6],0.01,68.0,205.157897608,3,0,1.6178,21.06,1
COCONUT_fragments_2673,O=Cc1ccnc2ccccc12,[#8]=[#6]-[#6]1:[#6]:[#6]:[#7]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,68.0,157.052763844,2,0,2.0473,29.96,1
COCONUT_fragments_2674,CCCN1CCOCC1,[#6]-[#6]-[#6]-[#7]1-[#6]-[#6]-[#8]-[#6]-[#6]-1,0.01,68.0,129.1153641,2,0,0.7286000000000001,12.47,2
COCONUT_fragments_2676,CC1(C)CCCCO1,[#6]-[#6]1(-[#6])-[#6]-[#6]-[#6]-[#6]-[#8]-1,0.01,68.0,114.104465068,1,0,1.9655,9.23,0
COCONUT_fragments_2678,COc1cccc(O)c1OC,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1-[#8]-[#6],0.01,67.0,154.06299418,3,1,1.4093999999999998,38.69,2
COCONUT_fragments_2684,CC(=O)c1ccc(NC=O)cc1,[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6](-[#7]-[#6]=[#8]):[#6]:[#6]:1,0.01,67.0,163.063328528,2,1,1.4575,46.17,3
COCONUT_fragments_2701,O=CCCc1ccc(O)cc1,[#8]=[#6]-[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.01,67.0,150.06807956,2,1,1.5236999999999998,37.3,3
COCONUT_fragments_2705,Nc1ccc2[nH]ccc2c1,[#7]-[#6]1:[#6]:[#6]:[#6]2:[#7H]:[#6]:[#6]:[#6]:2:[#6]:1,0.01,67.0,132.068748256,1,2,1.7500999999999998,41.81,0
COCONUT_fragments_2713,Oc1ccc2ccoc2c1,[#8]-[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6]:[#8]:[#6]:2:[#6]:1,0.01,66.0,134.036779432,2,1,2.1384,33.370000000000005,0
COCONUT_fragments_2715,COC(=O)c1ccc(N)cc1,[#6]-[#8]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6](-[#7]):[#6]:[#6]:1,0.01,66.0,151.063328528,3,1,1.0554,52.32,1
COCONUT_fragments_2716,COC(=O)C(N)CC(C)C,[#6]-[#8]-[#6](=[#8])-[#6](-[#7])-[#6]-[#6](-[#6])-[#6],0.01,66.0,145.11027872,3,1,0.5327999999999997,52.32,3
COCONUT_fragments_2721,CCN(C=O)CC,[#6]-[#6]-[#7](-[#6]=[#8])-[#6]-[#6],0.01,66.0,101.084063972,1,0,0.4846,20.31,3
COCONUT_fragments_2722,CC1(C)S[C@H]2c3ccccc3C(=O)N2C1C=O,[#6]-[#6]1(-[#6])-[#16]-[#6@H]2-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3-[#6](=[#8])-[#7]-2-[#6]-1-[#6]=[#8],0.01,66.0,247.066699656,3,0,2.2339,37.38,1
COCONUT_fragments_2724,Nc1ccc2c(c1)OCO2,[#7]-[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#8]-[#6]-[#8]-2,0.01,66.0,137.047678464,3,1,0.9975,44.48,0
COCONUT_fragments_2733,CC[C@](C)(O)C=O,[#6]-[#6]-[#6@](-[#6])(-[#8])-[#6]=[#8],0.01,66.0,102.06807956,2,1,0.3463,37.3,2
COCONUT_fragments_2735,O=C1CSC(=S)N1,[#8]=[#6]1-[#6]-[#16]-[#6](=[#16])-[#7]-1,0.01,66.0,132.965605716,3,1,0.1343,29.1,0
COCONUT_fragments_2737,C[C@@H]1CC[C@H](O)[C@@]2(C)CC[C@@H]3[C@@H](O)[C@]12OC3(C)C,[#6]-[#6@@H]1-[#6]-[#6]-[#6@H](-[#8])-[#6@@]2(-[#6])-[#6]-[#6]-[#6@@H]3-[#6@@H](-[#8])-[#6@]-1-2-[#8]-[#6]-3(-[#6])-[#6],0.01,66.0,254.188194692,3,2,2.102,49.69,0
COCONUT_fragments_2743,CN1C(=O)C[C@H]2CNC[C@H]21,[#6]-[#7]1-[#6](=[#8])-[#6]-[#6@H]2-[#6]-[#7]-[#6]-[#6@@H]-1-2,0.01,65.0,140.094963004,2,1,-0.5634999999999999,32.34,0
COCONUT_fragments_2751,O=C(O)CCc1ccccc1,[#8]=[#6](-[#8])-[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,65.0,150.06807956,1,1,1.7038,37.3,3
COCONUT_fragments_2753,CC1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@]4(CO4)[C@@H]3C[C@H]12,[#6]-[#6]1-[#6](=[#8])-[#8]-[#6@@H]2-[#6]-[#6@@]3(-[#6])-[#6]-[#6]-[#6]-[#6@]4(-[#6]-[#8]-4)-[#6@@H]-3-[#6]-[#6@H]-1-2,0.01,65.0,250.156894564,3,0,2.533300000000001,38.83,0
COCONUT_fragments_2758,Cc1cnc2ccccc2c1,[#6]-[#6]1:[#6]:[#7]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#6]:1,0.01,65.0,143.073499288,1,0,2.5432200000000007,12.89,0
COCONUT_fragments_2759,CCCOC(C)C,[#6]-[#6]-[#6]-[#8]-[#6](-[#6])-[#6],0.01,65.0,102.104465068,1,0,1.8214,9.23,3
COCONUT_fragments_2760,c1ccc(-c2c[nH]nn2)nc1,[#6]1:[#6]:[#6]:[#6](-[#6]2:[#6]:[#7H]:[#7]:[#7]:2):[#7]:[#6]:1,0.01,65.0,146.059246192,3,1,0.8666999999999996,54.46,1
COCONUT_fragments_2770,C=CBr,[#6]=[#6]-[#35],0.01,65.0,105.941812196,0,0,1.5248,0.0,0
COCONUT_fragments_2771,CC(=O)NC(C=O)C(C)C,[#6]-[#6](=[#8])-[#7]-[#6](-[#6]=[#8])-[#6](-[#6])-[#6],0.01,65.0,143.094628656,2,1,0.3459999999999996,46.17,3
COCONUT_fragments_2772,CCN1CCCCC1,[#6]-[#6]-[#7]1-[#6]-[#6]-[#6]-[#6]-[#6]-1,0.01,65.0,113.12044948,1,0,1.4922,3.24,1
COCONUT_fragments_2781,CO[C@H]1CCO[C@@H](C)C1,[#6]-[#8]-[#6@H]1-[#6]-[#6]-[#8]-[#6@@H](-[#6])-[#6]-1,0.01,65.0,130.099379688,2,0,1.2003,18.46,1
COCONUT_fragments_2786,NC(=O)C1CCCN1,[#7]-[#6](=[#8])-[#6]1-[#6]-[#6]-[#6]-[#7]-1,0.01,65.0,114.07931294,2,2,-0.7763000000000002,55.120000000000005,1
COCONUT_fragments_2790,C[C@H]1C[C@@H]2CC[N@@]1C[C@@H]2c1ccnn1C,[#6]-[#6@H]1-[#6]-[#6@@H]2-[#6]-[#6]-[#7@@]-1-[#6]-[#6@@H]-2-[#6]1:[#6]:[#6]:[#7]:[#7]:1-[#6],0.01,64.0,205.157897608,3,0,1.6178,21.06,1
COCONUT_fragments_2792,CC=C(C)C(=O)OC,[#6]-[#6]=[#6](-[#6])-[#6](=[#8])-[#8]-[#6],0.01,64.0,114.06807956,2,0,1.1256000000000002,26.3,1
COCONUT_fragments_2795,COc1ccc(N)cc1OC,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#7]):[#6]:[#6]:1-[#8]-[#6],0.01,64.0,153.078978592,3,1,1.2859999999999998,44.48,2
COCONUT_fragments_2807,COc1cccc2[nH]ccc12,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]2:[#7H]:[#6]:[#6]:[#6]:1:2,0.01,64.0,147.068413908,1,1,2.1765,25.02,1
COCONUT_fragments_2809,O=Cc1cccc(Cl)c1,[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#17]):[#6]:1,0.01,64.0,140.00289246,1,0,2.1525,17.07,1
COCONUT_fragments_2810,OC[C@@H]1OCC[C@H]1O,[#8]-[#6]-[#6@@H]1-[#8]-[#6]-[#6]-[#6@H]-1-[#8],0.01,64.0,118.06299418,3,2,-0.8715000000000002,49.69,1
COCONUT_fragments_2814,C[C@@H]1CN[C@H]2c3ccccc3OC[C@@H]12,[#6]-[#6@@H]1-[#6]-[#7]-[#6@H]2-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3-[#8]-[#6]-[#6@@H]-1-2,0.01,64.0,189.1153641,2,1,1.9756,21.26,0
COCONUT_fragments_2820,Clc1ccccc1Cl,[#17]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#17],0.01,64.0,145.969005488,0,0,2.9934000000000003,0.0,0
COCONUT_fragments_2821,CCc1ccc2occc(=O)c2c1,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]2:[#8]:[#6]:[#6]:[#6](=[#8]):[#6]:2:[#6]:1,0.01,64.0,174.06807956,2,0,2.3554000000000004,30.21,1
COCONUT_fragments_2823,CN(C)Cc1c[nH]nn1,[#6]-[#7](-[#6])-[#6]-[#6]1:[#6]:[#7H]:[#7]:[#7]:1,0.01,64.0,126.09054632,3,1,-0.1337000000000001,44.81,2
COCONUT_fragments_2824,CCCOC(=O)c1ccccc1,[#6]-[#6]-[#6]-[#8]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,64.0,164.083729624,2,0,2.2534,26.3,3
COCONUT_fragments_2825,COc1ccc2[nH]c3c(c2c1)CCCC3N,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#7H]:[#6]3:[#6](:[#6]:2:[#6]:1)-[#6]-[#6]-[#6]-[#6]-3-[#7],0.01,64.0,216.126263132,2,2,2.5126,51.04,1
COCONUT_fragments_2826,C[C@@H]1CC[C@@H](N)CO1,[#6]-[#6@@H]1-[#6]-[#6]-[#6@@H](-[#7])-[#6]-[#8]-1,0.01,64.0,115.099714036,2,1,0.5126000000000001,35.25,0
COCONUT_fragments_2843,O=c1cccc2n1CC1CNCC2C1,[#8]=[#6]1:[#6]:[#6]:[#6]:[#6]2:[#7]:1-[#6]-[#6]1-[#6]-[#7]-[#6]-[#6]-2-[#6]-1,0.01,63.0,190.110613068,3,1,0.5549999999999999,34.03,0
COCONUT_fragments_2847,CSCC(N)C=O,[#6]-[#16]-[#6]-[#6](-[#7])-[#6]=[#8],0.01,63.0,119.040484908,3,1,-0.1243999999999999,43.09,3
COCONUT_fragments_2848,N=C(C=O)Cc1ccccc1,[#7]=[#6](-[#6]=[#8])-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,63.0,147.068413908,2,1,1.44777,40.92,3
COCONUT_fragments_2850,CC(=O)Nc1ccc(C=O)cc1,[#6]-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,0.01,63.0,163.063328528,2,1,1.4574999999999998,46.17,2
COCONUT_fragments_2852,CC(=O)NC(C)C=O,[#6]-[#6](=[#8])-[#7]-[#6](-[#6])-[#6]=[#8],0.01,63.0,115.063328528,2,1,-0.2901,46.17,2
COCONUT_fragments_2853,C[C@H]1C[C@H](O)CCO1,[#6]-[#6@H]1-[#6]-[#6@H](-[#8])-[#6]-[#6]-[#8]-1,0.01,63.0,116.083729624,2,1,0.5462,29.46,0
COCONUT_fragments_2856,CC=CC=CC=CC,[#6]-[#6]=[#6]-[#6]=[#6]-[#6]=[#6]-[#6],0.01,63.0,108.093900384,0,0,2.6948000000000008,0.0,2
COCONUT_fragments_2858,Cc1cc(Cl)cc2c1OCOC2,[#6]-[#6]1:[#6]:[#6](-[#17]):[#6]:[#6]2:[#6]:1-[#8]-[#6]-[#8]-[#6]-2,0.01,63.0,184.029107208,2,0,2.51492,18.46,0
